business_id,categories,city,is_open,latitude,longitude,name,review_count,restaurant_star,reviews
UjfUBkd4eXRAQ3UFD8e5vQ,"Local Flavor, Shopping, Food, Shopping Centers",Charlotte,1,35.2337208518,-80.8496528088,Gateway Village,4,4.0,"(So, by day, this spot isn't much more than a conglomeration of businesses, of which are mostly associated with Johnson & Wales (I really wish it were ""Whales."") and not much else. Grab a table or bench and read a book to pass the time or walk from hither to thither. However, I was recently here for the 2013 AIDS Walk, and it has potential to be a killer event space. Covered, in case of harsh weather, breezy, great sound for amplified music\/speaking, and tons of space with power outlets everywhere. 

It's rather well-kept with tons of pretty green spaces, flowers, fountains, and art. Really dig this spot on the west side of Uptown.)"
bQPMEI9yMakI4GD2jVS9jw,"Burgers, Food, Desserts, Restaurants, American (New)",Charlotte,1,35.0540103788,-80.8524816225,Burger 21,195,4.0,"(I'll lay a hearty welcome out on the table for this burger chain coming to the Queen City. I've been a fan of these guys since my first visit a few years ago in Tampa. Unique and decent variety of menu items, of which the stars are the burgers (obviously) and even pays homage to some old school joints of olde. 

You're bound to land on a burger that you'll like under this roof. My favorite is definitely the Tuna Burger. Though, anything with rare tuna is going to be a hit with me. I will note that the TexMex Stack Burger was good, but lacked structure. The burger artist who assembled my most recent mess decided to put the lettuce and tomato on the bottom. Not sure if that's the Burger21 doctrine, but it made for some slippery handling. Not a fan. 

Biggest aspect to approach for you first-timers? The sauce bar. Do yourself a favor and order the good ol' NC favorite -- sweet potato fries, and try out the Toasted Marshmallow sauce. Yep. You read that correctly. 

Others of note are the Thai Ketchup and Chipotle Mayo. Both a nice touch. 

Prices are decent, though you'll probably pay a little bit more for a full meal. 

Have to say it's a big positive for Ballantyne Village. This place will do just fine in the 28277.)"
3v1c2BsFFcWlpV3S3LS8dA,"Chinese, Restaurants",Charlotte,1,35.1998293,-80.8252573,Taipei Express,77,4.0,"(Man, do they crank out some food in this place. I never call my order in, I always go to the store in person because I like to watch the action in the kitchen while I wait. Is that weird?

It's not fancy here. The restaurant is pretty small. The kitchen is always rocking. I came in tonight on a Tuesday and the phone was ringing off the hook. There were tickets everywhere on the line. The workers just kept cranking out food and to go orders. They tell you ten minutes, and it'll be ten minutes. The ladies at the register are always really nice. 

I always get egg drop soup. It's a must for me at every Chinese restaurant. I like the lo mein here because they put better veggies in it than other places. You know what I mean? Some restaurants use kind of like filler vegetables. I like the quality they do for the noodles here. My entree choice is usually different depending on my mood. My food is always still piping hot and steaming when I get it back home. 

The parking is not great. They have a pretty small lot. I always park next door if the other businesses are closed. I'm not sure what the rules are here. Taipei is probably closer to a 3.5, but I'll round up for good measure.)"
-t9CUeB3TeqM88Zn90ta4Q,"Grocery, Food",Charlotte,1,35.0422893333,-80.8473822353,Publix,48,4.5,"(This is a little out of my usual hunting grounds, but I needed to shop and here it was. Same layout as the other Publixes (Publii?) that I've shopped in the Charlotte area and the same products on display.  As with the others, there is a well manicured produce section, neat and tidy grocery aisles, large meat display and lots and lots of tidy frozen.

Associates are polite and helpful. The young lady who rang up my order was efficient and speedy. Clean parking lot with clear cart corrals. Oh, and the cart I chose worked great.

Publix prices seem to be at about the Harris Teeter level. But if you have the time and it's a bigger shop, consider driving a little further into South Carolina and save on the sales tax.),(Publix is our preferred grocery store.   They have great produce and meats.   Also if you haven't had the tres Leche, you've got to try it out.)"
gRoL0Pe42PcQzUb5uTCfiA,"Sandwiches, Food, Grocery, Restaurants, Delis",Charlotte,1,35.2390995,-80.7996243,Food Lion,5,4.0,"(In a neighborhood that is a bit more up-and-coming than South End or Steele Creek where I usually do my food shopping but they definitely get there on price.

My shopping experience was pleasant. I found almost everything that I was looking for, only needing to hit up Publix for a few bits. The deli here needs help and the produce isn't as bright as the others, but the grocery section is great. Beer and wine is pretty good for a supermarket as well.

On the outside, the cart corrals were clear but I did spot some significant litter in the parking lot. And while Meg (who is super!) was ringing up and bagging my groceries, I saw two Food Lioners just leaning on carts and chatting rather than helping.),(This is actually one of the better Food Lion stores I've visited in Charlotte. You can tell they're trying to compete in the grocery wars game. 

I'll admit it, Harris Teeter and Trader Joe's are my go-to's. But let's be honest, that Plaza Midwood HT gets bat ish crazy sometimes. If I can't find a spot in their parking lot, I head to this Food Lion. Don't even attempt that HT when Charlotte loses its mind over snowmageddon, come straight here. I don't love the meat and seafood options, but overall this place gets the job done for a basic grocery store run.

It's great spot to grab beer and wine. Pretty decent selection and there's usually deals\/sales of some sort. Shout out to the cashiers for always having an MVP card number for me to use.)"
QjL_QaEJGRfyBS2-wuowGA,"Japanese, Sushi Bars, Restaurants",Charlotte,1,35.2260383,-80.84552009999999,KO Sushi,117,4.0,"(Meh is a good word (or sound?) to describe this joint.

It's a great place for a quick lunch during the weekdays but I would never come here with a sushi craving.  I got take-out one night for dinner (was pretty desperate for food and hungry).  The sushi here is mediocre.  The quality of the fish isn't anything you're going to be impressed with (can't expect it, with the low prices).

This is a good bring-back-to-your-desk lunch for the workaholics out there.

I will agree with the other Yelp reviewers that it's a great place for the money though.),(Hubs and I stumbled onto this little gem very soon after we moved to Charlotte a few years ago. Since we lived in the Fourth Ward at the time, we were thrilled to try sushi delivery just a few streets down. 

We've since ordered KO (delivered to our house - just a mile south of Uptown in South End) and every time we get it, the sushi is basic, but fresh and delish! The delivery guy is always nice and he definitely works hard in the rain on his moped to ensure that we get our food in an adequate amount of time. I don't think we've ever waited more than 45 minutes for our food and the one time it was sub-par (wrong items and jumbled from the ride over), they very kindly comped our next order. 

I would recommend the shrimp tempura roll, spicy tuna roll, spicy veggie roll and the Godzilla roll (my personal fave). Per some other reviews, definitely pay attention to the specials - they make this little spot even more affordable than it already is! Just make sure you hit the minimums required for lunch or dinner orders...we never have that problem as we typically eat our weight in sushi. 

Yay for KO.),(GR! yelp address was wrong, this place is ACTUALLY on 3rd street and Tryon (more on 3rd street).

They have some secret February specials that I wish I knew before!
Monday: 10% off special rolls
Tuesday: Free drink with your order of $10 or more
Wednesday: Free drink with your order of $10 or more (delivery not included)
Thursday: 20% off all nigiri and sashimi
Friday: 20% off special rolls (5pm-9:30pm)
Saturday: 20% off all orders
Sunday: 20% off with valid student id
**All specials exclude combo and fax orders.

I thought it would be a nice little walk to KO, but the area is pretty ghetto and deserted at night. I got asked for spare change EEK! I would recommend just getting take out, besides they don't have indoor seating anyway and delivery is just $1.

Love how generous they are with the seaweed salad. Wish the sashimi was a little cheaper, but still a good dinner option. For some reason I can't get my order under $20 ever. It's still a solid and affordable sushi option.),(So I had to try the u-do noodles folks reviewed about here...

Fast...fairly priced....and a funky discount based on weather makes this)"
DddMgz6QfBnugbXryX9RRA,"Chocolatiers & Shops, Food, Specialty Food",Charlotte,0,35.227109999999996,-80.84351,Kilwin's Chocolates,10,4.0,"(All this time gallivanting around Ballantyne Village and I finally made it in for a scoop of ice cream! My wife and I enjoyed an indie film matinee (it's hard not to call it a manatee) for a mid-afternoon snack. 

When you cross the threshold, you're bombarded with sweet smells of fudge-y, caramel-y, creamy glory. Two staff members behind the glass work station with large, copper kettles stirring marvelous mixtures of sugar-laden snacks and treats. It's like a children's book came to life in south Charlotte.... If fresh fudge is being made, they'll hand out samples!  

The ice cream selection is vast. Plenty of chocolates, fruits, nuts, and other mixtures to choose from. Something for everyone, of course. The waffle cones are made fresh in house and are definitely better than the pre-packaged cake cones. We had fresh peach ice cream and a cone of the turtle ice cheesecake ice cream. Both were a delectable treat for a hot afternoon!

Prices are moderate. Cost about $9 for one cup and one cone. 

Service was very friendly and fast! If I'm in the area, this is a great place to grab a cone or a cup and go for a walk around the Village!)"
y1eeVRfJa22CCpUCeNfrSw,"Seafood, Taiwanese, Vegetarian, Thai, Restaurants",Charlotte,1,35.22888610000001,-80.84266590000001,Basil Thai Cuisine,543,3.5,"(Very satisfying lunch.  The only problem is, sometimes the line gets pretty damn long and you have to wait a while to be seated, but they do the best to accomodate you.  

Originally from Atlanta, where Asian foods, (and Thai) are readily available, I found this place to my preference when it came to Asian foods in Charlotte.  I almost always got the (sometimes extra spicy) spicy basil beef, and it was just the right amount of spicy that kind of burns your tongue a little but doesn't cause you to run in search of milk.  Not sure what the dinner menu is like, but I assume it's more expensive.  I wouldn't pay more than the lunch price for a meal here.),(Will I pay $15 for Pad Thai? Why, yes, yes I will, because it's that good at Basil. When I moved to the Queen City a few years ago, I had a hard time finding really delicious Thai food. I tried a few local favorites but I was never impressed. In comes Basil... 

The atmosphere is chic and modern and the restaurant is well appointed. I'm happy that they added valet service and a bit of outdoor seating - always helpful for local peeps to drop by. As I mentioned before, I positively crave their Pad Thai and always ask them to make mine spicy, but not Thai hot - I'd like to keep my taste buds intact. As for their other dishes, I've thoroughly enjoyed their Pad See Eu, Pad Woon Sen, Basil Chicken and beef satay. The portions are fairly large - but not massive Maggiano's style. 

The service has always been top notch here - the one time that we waited at our table 10+ minutes before a waiter got around to us they kindly sent a free dessert our way. Said dessert was fried ice cream - not my personal favorite, but I appreciated the sentiment. Definitely give Basil a try if you're looking for delicious, upscale Thai fare in the QC. Oh - and for those of you who travel to the coast - Basil has another location in Charleston and is opening a new location in Mt. Pleasant (also SC) in the fall of 2010!),(I have been to Basil twice now in two weeks, both times it has been
delicious.  My first interaction with the hostess was not very pleasurable,
I went into the restaurant at 1120a and they didn't open till 1130a. Gasp.
I wanted to sit down, grab a glass of wine and read Creative Loafing and wait for my girlfriend.  Let me just say I was denied access. 

 I know I have a lot of nerve showing up so early and before anyone explains to me the inner workings of a restaurant, I supported myself, full time, non-stop as a waitress for twenty years.  Let's just say good thing the food was delicious or I would have not been back.  Finally when the hostess saw fit to sit the now three tables at the door, she walked me to my table. 

 I sat down and ordered a glass of Prosecco, it came a little flat, I thought,  BOOOOO, but I couldn't complain, it would just be in bad form.  I drank my flat sparkling, I have had worse.  We started with basil rolls and chicken Larb.  The basil rolls were fresh and the dipping sauce was the perfect sweetness with a tiny kick of spicy chile paste.  I have only had Chicken Larb served chilled like a salad, this Larb,  the chicken was freshly cooked and served room temperature. Larb is usually a meat concoction of mint leaves, chili, onion, rice powder
in lime juice and fish sauce.  We also shared some chicken red curry, it was great, how can you go wrong with coconut milk and red curry?   

My second visit I went at a more suitable hour of 1p, so I didn't get any
lip from the hostess.  We had basil rolls again, shrimp fried in egg roll
wrappers and Pad Thai, everything is fresh and the heat index is perfect, you can ask for chili sauce and make dishes as spicy as you like.  I love this restaurant, I think I would go on off hours or weeknights or expect a wait, the restaurant only sits about 75 people. It is priced reasonable at lunch, with a bottle of wine our bill for two was $60, half of that was the wine.  If you haven't eaten Thai food, I would recommend going with two or more people so you can order a lot of food and try a lot of different items.

So far, everything I have had has been off the charts fresh and scrumptious.  I feel like everyone is allowed to have a bad day, maybe I could make sure I am really nice next time I go in there, maybe she won't remember me as that customer that came in too early.  I would rather be known as that lady who drinks at 1132a.

Basil Thai gets a 3 corndog rating.),(Just drinks and hot soup this time, which still brings in around $20....so a special place...not a regular place for me.),(Basil Thai Cuisine was recommended by a fellow coworker to eat for dinner.  Pretty tasty... and pricey too.  Their website boasts as ""Refined Thai""; which I would agree with.  If you ask me, I probably wouldn't pay that much for Asian food unless I'm on a hot date where the guy pays for it though.  Since I was traveling for business, why not?

I ordered the Pad See-Eu.  Delicious but it'll cost you $16.95.),(In the south, Thai food is few and far between. This is THE place to get Thai in Charlotte. It's not a hole in the wall nor is it staffed by people who are actually from Thailand... Basil Thai is on the contemporary-chic side of the dining spectrum. 

There is almost always a crowd in the entryway and the spacious dining area is well decorated and inviting. I have been for lunch several times, dinner and gotten take-out- and it's pretty solid. It's not the most authentic Thai but the presentation is pretty and it's always fresh. Service is also good- very enthusiastic and friendly staff. 

Glad there's a thai place near my apartment- just a quick walk for green curry or spring rolls is good in my book.)"
64MxB_OZQ_2JCklRm1LYxw,"Food, Salad, American (New), Restaurants, Burgers",Charlotte,0,35.102668921100005,-80.98548535,BT's Burger Joint,62,3.0,"(The key here is ""handmade"" - hand pattied burgers, hand cut fries and hand made milkshakes. Everything is made to order.

I was in a burger mood and BT's hit the spot. The 8 ounce burger was made of very tasty beef topped with my choice of toppings (I went with pepperjack cheese and bacon plus ""free"" toppings sauteed mushrooms, onions and lettuce, skipping the chili, jalapenos, pickles and relish) and a small fries. The food was brought out to my table quickly, where I was enjoyed one of their draft beer selections (Yuengling for $2.50!) The small fries were hot and there would be enough to share. (I missed that they also have sweet potato fries. Dang!)

I opted not to go for the milkshake, but other people in the place were enjoying theirs. If there wasn't a Cold Stone Creamery right next door, I'd say that coming in just for the shake looks like fun.

Music playing softly in the background, plus two flatscreen TV's tuned in to ESPN. 

BT's also has chicken and salad offerings, as well as kid's meals. Check the website for the complete list.

Summary: Enjoyable burger in a comfortable inexpensive restaurant. I'll be back.)"
SSfhBAt1-5Hu4eb_HZX5Rg,"Ice Cream & Frozen Yogurt, Food",Charlotte,0,35.1518374,-80.8304036,Yoforia,25,4.0,"(If you're seeking some delicious, low-cal treats at SouthPark Mall, Yoforia is your jam. This particular location can get mighty packed on weekends, but the line moves uber fast. 

A few things to be aware of...

1) They charge by the ounce, so if you're being all gluttonous, you're going to pay for it, literally. 
2) The toppings are fab. Everything from Butterfinger bits to Captain Crunch to a smattering of fresh fruit. 
3) The employees here are super nice and will always ask if you'd like to sample anything. Sweet! 

My personal favorite combo is a small swirl of dark chocolate, cheesecake and peanut butter topped with chocolate chips and a dusting of Butterfinger bits. Or, perhaps I'll go all healthy with coconut fro yo, coconut shavings and fresh pineapple. I don't know...it's a game time decision!),(I live close to pinkberry and whole foods, so If I have a froyo or gelato craving I'm in good hands. But yoforia is a nice change of pace. 

It's self-serve and has a good selection of toppings. And while some dislike their flavor selections because they are, at times, on the wild side, I happen to love taro and green tea and pistachio flavor. I think that in order to carve its own niche with competitors in the neighborhood they have to stand out. And based upon the lines I see in the mall to get yoforia, I'm not the only one who likes what they see.

They shut down for a while due to the flooding, but they seem to have bounces back without skipping a beat this summer. I think I'll go back there again later today!),(Good frozen yogurt.  The only complaint I have is they did not have the typical good flavors, like red velvet.  That said, the place was clean, cheap and the yogurt they did have was good all the same.  Some of the more popular flavors would be nice though.)"
ObcMSGc1uotvpnwydoStIg,"Beer, Wine & Spirits, Coffee & Tea, Convenience Stores, Grocery, Caterers, Sandwiches, Restaurants, Event Planning & Services, Food Trucks, Specialty Food, Food, Breakfast & Brunch",Charlotte,1,35.2136851,-80.8260792,Earl's Grocery,186,4.5,"(Elizabeth Avenue has really become quite the foodie destination in Charlotte. 

Earl's Grocery is several things. Bakery, coffee bar, place to grab breakfast-lunch-dinner, prepared foods, wine and cheese shop, and specialty beverages you can't find in other places. 

My current obsession here is the pork ramen. It's delicious. I also like the dog of the day and the kimchi collard greens. To be honest, I've enjoyed pretty much everything I've had here except the Banh Mi. I have to agree with others on this one. I found it to be greasy and hard to eat. I actually ended up throwing most of mine away, which is not something I ever do. So far, that's the only miss on the menu for me. 

How it works: grab a drink from the coolers and then go up to the kitchen counter to place you order. That way you can pay for everything together and then go sit down to wait for your food. Make sure you pay attention to prices on the drinks. There are some that are a little much. Nothing worse than buying a $6 coconut water by mistake. My last visit here the girl at the counter pointed out how much a drink was. Life saver. My friend immediately swapped it out for something else. Everyone who works here is so nice. 

On top of the tables and chairs, they also have a bar like counter. It is perfect if you're looking to get out of your house and get some work done. Earl's opens up the big windows on nice days.

Important note: Earl's Grocery is open until 8:30pm on week night, but the grill\/kitchen does close at 8pm. 

Parking: street (free after 6pm) or in the lot across the way. The trolley thing will be coming through here at some point when they get it done. However, every time I'm in this area all I can do is think, ""who the hell is going to ride this thing?"" Oh well, that's an issue for another day.),(Check you out, Elizabeth Ave. You've really done yourself up over the past couple of years. First it was Smalls (now closed), then Viva Chicken, and now Earl's? Goodness me, how are you going to top this? If you take a stroll out of the Visulite or dinner from Customshop without waltzing in for a few high-class chocolates, a few bottles of wine, Charlotte coffee, or pasta from the coolest self-serve station I've ever seen, then you're not truly living. 

Thank you to the folks who have decided to marry the conceptualizations from Dean & Deluca and Common Market. It's edgy enough to where the cool kids will find their way in for a Japanese pour over and classy (albeit clean) enough where all of the Myers Park ladies-who-lunch will stop by for a sandwich during the day. They've really hit the nail square on the head with this spot. 

I'm looking forward to patronizing the coffee bar a bit more in the near future. Pretty cool to see they are supporting Charlotte roasteries with coffees from the bar and also whole bean. 

Welcome to the hood, Earl. Your grocery is a fine establishment indeed.)"
a_ozcQNKgUOW4Lr0NQq4qg,"Coffee & Tea, Food",Charlotte,1,35.171240999999995,-80.8506728179,Starbucks,74,2.5,"(This intersection seriously needs a Starbucks with a drivethrough but there's just no room here. Or maybe they need a parking deck, but there's no room for that either. This very small Starbucks has a few parking spaces nearby but they are in a high traffic lane and so you can expect to have to walk a bit.

From the lack of parking, you can expect it to be smaller on the inside that most Starbucks with only a very few seats. This just isn't the sort of Starbucks where you're going to be hanging out with your laptop for hours and hours.

The crew gets the job done, keeping the place tidy and working through the queue. It's not the best Starbucks, but it is the one that's here and that's okay.),(This is my 'hood's Starbucks location.... so this is where I go to feed my pumpkin spiced latte addiction. 

The workers here are not just friendly and chipper, but also efficient. It doesn't matter how long the line is... It goes quickly. Never a long wait. 

This location is kind of small considering the high volume it handles. It can sometimes get a little cramped. 

My biggest problem here is the parking situation. It might as well be the Trader Joe's in Metropolitan. If you are lucky enough to score a spot out in front, it will take you forever to try and get back out. (True story: I actually had a friend go to the hospital after a car plowed into her here) I recommend parking over at the Palm Beach lot and walking. Avoid the exit that dumps you on Park... Go for one of the exits on Woodlawn.),(Frankly, this particular Starbucks isn't very memorable. That's not being snarky - I quite literally I forget that it's there.

Y'all know what Starbucks serves, so I won't get into that. 

Cashiers and baristas: Friendly and efficient. 

Parking: Difficult and fairly annoying. Good luck finding a spot during peak times. 

Seating: Limited at best. 

Volume: Noisy at times despite the lack of seating. 

Cleanliness: Squeaky 

There are a handful of local coffee shops just a few miles away but if you're gunnin' for your 'Bucks, this location is indeed A-OK.)"
o0Y5O_D8RQCx0NEwqPjASQ,"Restaurants, Bars, Wine Bars, Steakhouses, Nightlife, Tapas/Small Plates",Charlotte,1,35.216868700000006,-80.8385574,Evoke,98,3.5,"(Located in Le Meridien Charlotte (the old Blake), Evoke is a breath of fresh air. I have to admit, I am an SPG Platinum member and try to stay at one if their properties wherever I travel. After visiting the new property, I am ready for some staycations. Evoke did just what the name implies and brought out happy feelings from all my senses. Evoke focuses on prime and dry-aged steaks, house-made pastas and fresh crudo, sourced both locally and abroad. 
The setting is warm, yet chic  showcasing sleek furniture accented in dark woods and leather, grey and white fabrics and splashes of yellow throughout, with awesome lighting and lounge music pulsing. This is definitely not your daddy's steakhouse. The plates are just as slick as the setting, with splashes of color and vibrant flavors. I am so happy to have this as a new addition to the Charlotte culinary landscape. Overlook the hotel setting as this is on par with any of the other great dining spots in town.)"
GdImSBWhHn37TjwFs4lqmw,"Seafood, Restaurants",Charlotte,0,35.3242679,-80.94773599999998,Hole in the Wall Crab Shack,30,4.0,"(Well well well, Hole In The Wall Crab Shack...nice to meet you! 

I'm so glad I finally got a chance to scurry on over here for a quick lunch. And oh wow was it delicious and the portions were a plenty. Since I don't want to sound like a review on repeat here are the highlights of my meal...

Crab cake: Zowie. One of the best crabby cakes I've ever had. Large, burstin' with flavor and SO full of crab. I'm not quite sure what type of magic holds all the crab together but it's insanely good. Mama likes! 

Hush puppies: Perfectly fried balls of joy. Yes, balls of joy. Wonderfully brown and crispy on the outside and a lovely spongy and delightful inside. I plowed through three of 'em so quickly.  

Broccoli: Yeah, I did it. I'm not a huge coleslaw fan so I subbed in broccoli and it was super good. I'm sure it wasn't the most healthy broccoli I've ever eaten but it was spiced and cooked just right. No limp broccoli trees here! 

The staff: Seriously some of the nicest owners & staff around. Super chatty, funny & kind. They are really happy to tell you how they get those fresh crabs every week, too! Yeah, you just want to hug 'em - both for their disposition and for their delicious food. 

Miscellaneous: As others have noted, at the moment there is no place to sit and chow. They might be moving to a new location, so keep your eyes posted if and when the address changes! Also, prepare to pay a bit more than you may be used to but the food is a) outstanding and b) very, very fresh so it's worth it. 

I'll be back to try more of the menu very, very soon!)"
sEJgP9vCdlfhrXfL3INz-A,"Gas Stations, Food, Automotive, Convenience Stores",Charlotte,1,35.1348184,-80.9394982,QuikTrip,15,4.0,"(Clean and cheap, this is the gold standard for gas stations and convenience stores in the Charlotte area. Wide pump area, lots of room for getting around other cars, plenty of parking. Inside, great choices for coffee and fixings, lots of eats and other drinks, all neatly arranged. And my favorite, a cashier that has a smile and understands the English language. Yay!

Now if it was just 18 cents per gallon cheaper because of the higher North Carolina gas taxes, I'd be set!)"
8BW2JQSP_eM_vkebv9qY2w,"Cupcakes, Caterers, Food, Desserts, Event Planning & Services, Bakeries",Charlotte,1,35.0340046,-80.80477320000001,SAS Cupcakes,95,3.0,"(One of my friends showed up at my work today with a pink box.  Who doesn't like a bakery box handed to them?  That box was loaded with cupcakes, chocolate peanut butter, red velvet and cinnamon toast.  I only tried the peanut butter today, but the cupcake was fresh.  The icing was delish.  I cannot wait to go to the actual store.  I can see we are headed into a beautiful relationship.

Part II
I was on that side of town yesterday and actually visited the store front. It is like a mecca, walking in there.  Great place to take kids.  There is a wall of candy and a sprinkle topping bar for kids to decorate their cupcakes.   Great idea.  The cupcake flavors are fabulous, they offered vanilla and chocolate cupcakes with all kinds of flavored icings, vanilla, chocolate, bailey's irish creme, frangelica, strawberry, peanut butter and coconut.   Basically bad news bears if you are trying to cut out fat.),(Love the flavors. They keep the classics and have fun options. I chose two cupcakes: mint chocolate & Irish cream. 

Great taste on the mint, wanted more flavor in the irish cream. The to-go \/ take away bags is horrible. It's white paper, not even stamped logo which would make it cuter. It smashes the icing no matter how careful you are. They should have a 2-box. 

The total was about $6.50. Their specials include saving $1 if you buy 4 and there's also $2 Tuesday.)"
aW8H5elwWg0y-OG9tgwCqA,"Restaurants, Food Trucks, Food, Sandwiches",Charlotte,0,35.1190179,-80.870591,Imperial Sandwich Co,3,3.5,"(Imperial Sandwich Co was parked outside Birdsong Brewery last night as I walked by it perked my interest, but I really wasn't that hungry. Then when we were seated there were menus on the table.  A menu with all kinds of deliciousness, I could not refuse.  

We ordered the Cuban and a Bacon Grilled Pimento Cheese.  Both sandwiches were loaded and the perfect amount of gooeyness.  Any sandwich you have to wash your hands afterwards is fine by me.  I think I'm in love.)"
QReGruZEFxovIm9FJVa1kw,"Italian, Caterers, Event Planning & Services, Pizza, Restaurants",Charlotte,1,35.197518,-80.82554499999998,Zio Casual Italian,122,4.0,"(Zio has been on my list for a long time (that's why I made it a point to put it on my #Yelps10FirstCLT list) and it definitely did not disappoint. Solid food and super affordable. 

We had a group of nine for dinner on a Monday night. They don't really take reservations, but if you have a large group go ahead and call ahead to give them the heads up you're coming. 

Yelper Tonya P has told me for years, make sure to get a plain cheese pizza as an appetizer when you go to Zio. Pretty good rule of thumb in Charlotte: listen to Tonya when it comes to food. We got two for the table and man, they were delicious. I would've never thought to order a plain cheese pizza here, let alone getting one as an app to share. Tonya for president. For my entree, I ordered the seafood pasta from the specials board. It was delicious and had a good amount of quality seafood in it. We also ordered cannolis, tiramisu, and lemoncello cake. The lemoncello cake was my favorite. I needed more than a couple bites, so I also got one to go. 

On Mondays and Tuesdays, they do half price bottles of wine. Make sure to take note of the ones that qualify, look for the selections with the asterisk. Or, just clarify with your server ahead of time because not only bottles are on special. 

Good food, great company and what made the evening even better- our server. Our ticket said her name was Deborah (so I hope I'm giving credit to the proper person) and she was just amazing. She took great care of us and was just fabulous to be around all evening. 

Zio, I'm sorry it took me this long to come visit. I'll definitely be back. Get a cheese pizza ready for me!),(I just love this place - was craving some pizza last night and had yet to try  Zio's since everytime I go I crave their yummy pasta dishes.  Plus I really needed to return the cake pans from the chocolate cake I had for my birthday for the last two years.  If you have not had the chocolate cake you have no idea what you are missing out on. The pizza was so good and the people are just awesome I feel very comfortable in this place.),(Zio is the epitome of a neighborhood restaurant.  It is off the beaten path, a casual meeting place with outside seating.  Zio has a warm feeling when you walk in the door, I mean the whiff of garlic knocks you down, heat pouring out of the kitchen, it is very comforting.   Even if you haven't been there, you know you have found a gem.

I have been a couple of times with large groups, great for ordering a lot of food and eating family style.  I love ordering a large pizza for an appetizer. YUM cheese overcooked please.   I went for lunch once and they told me they didn't serve pizza at lunch, that was a little mind boggling.  

Maybe we should have our first 2010 CLT yelpers at Zio!!!)"
gDkqz7xpV4v45vp-tuOqKQ,"Food, Specialty Food, Vegetarian, Juice Bars & Smoothies, Fruits & Veggies, Restaurants",Charlotte,1,35.246403,-80.80646800000002,JUICE BOX,29,3.5,"(What took NoDa so long to get a juice bar?! Finally!  I mean, what is more NoDa than a place that serves fresh pressed juices? 

This place is adorable. Everything is made with 100% natural fruits and veggies. They raw, organic, and locally sourced whenever possible. The lady behind the counter was super sweet. It was her first day back to work in awhile, and she was getting back into the swing of things. Really enjoyed talking to her. 

I was feeling run down and dropped in for a little pick me up. I decided on a Hornets pressed juice (jalapeño, kale, spinach, parsley, celery, cucumber, lemon) and an Energy Bull (coconut water, peppermint oil, and wild orange oil) essential shot. It was exactly what i needed. If you're not a fan of green juice, you probably wouldn't like the Hornets. I can't wait to try their Unbeetable and The Mills juices. 

Welcome to the neighborhood, you are a very welcome addition!),(Fruits and vegetables have their place in this world.

Worst thing about fruits and vegetables? I hate them all.
Best thing about fruits and vegetables? They always can be juiced.

Right here, right now in NoDa, the Juice-box, offers healthy and fresh (100% raw, organic and locally-sourced) drinks and snacks for healthier lifestyle on the go.
- Fresh squeezed juices: I've tried few and my favorite was the ""Sweet Greenery"" then the ""Mills"" and I didn't like the ""Unbeetable""-maybe I'm non a huge fan of beets.
- Smoothies.
- Essential Shots.
- Smoothie Bowls ($9.50): Berry Antioxidant Bowl, Vitamin C Bowl and Green Power Bowl.
- Snack Bowls ($4.50): Fruit Bowl with honey drizzle and Veggie Bowl with dash of pink Himalayan sea salt.

Definitely give JUICE BOX NoDa a try.
Three and Three Quarter Yelps.)"
